option_key,candidate_id,role,temperature_K,seed,event_index,threshold_action,path_advance_m,step,U_m,K_MPa_sqrt_m,projected_extension_m,projected_advance_m,projected_advance_reported_m
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,6,0.05992034728703238,2.2973400956249183e-06,166.0,1.8108631626578257e-05,39.34758267809529,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,7,1.5130544416197773,6.952001271192797e-06,176.0,1.8108631664404613e-05,38.10478329611219,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,8,0.3143274347568031,2.297340095624867e-06,180.0,1.8108631672404616e-05,40.25075823805709,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,9,1.1191103309427959,5.141954069405808e-06,190.0,1.8108631700382385e-05,41.079119070968694,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,10,0.15925225809888693,2.2973400956248425e-06,192.0,1.8108631704382387e-05,39.11642280915801,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,11,0.4809138788151508,2.297340095624836e-06,198.0,1.810863171638239e-05,39.22562848396124,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,12,0.14578380994875226,2.297340095624854e-06,200.0,1.8108631720382392e-05,42.721896156884334,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,13,0.7361666818667092,3.382450470631057e-06,209.0,1.8108631738382398e-05,34.5129363254725,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,14,0.6521332302605996,2.9963436351340934e-06,219.0,1.8108631761921477e-05,32.23007064163564,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,900,3621,15,0.401693679224015,2.2973400956249188e-06,224.0,1.810863177192148e-05,34.33283992578865,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,0,0.5296494184524981,2.4335696912706475e-06,105.0,1.7973989831063667e-05,30.52668069811091,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,1,1.270133354524103,5.835856564277448e-06,116.0,1.799668602655461e-05,31.007818183645757,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,2,0.3747792998336802,2.2973400956249022e-06,126.0,1.799668982780432e-05,32.683611872424336,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,3,0.9220170678657782,4.236373557717113e-06,136.0,1.7996697548605878e-05,32.74548263801431,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,4,0.907530957796216,4.169814514732207e-06,146.0,1.799669758822776e-05,34.598705782806945,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,5,0.9705690875311566,4.459454560718732e-06,198.0,2.570237146615466e-05,45.284069829393346,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,6,0.05992034728703238,2.2973400956249183e-06,199.0,2.570237146815466e-05,55.84774196201539,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,7,1.5130544416197773,6.952001271192797e-06,209.0,2.5702371505981017e-05,54.08378250669861,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,8,0.3143274347568031,2.297340095624867e-06,213.0,2.570237151398102e-05,57.12965842308729,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,9,1.1191103309427959,5.141954069405808e-06,223.0,2.570237154195879e-05,58.30538709095881,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,10,0.15925225809888693,2.2973400956248425e-06,225.0,2.570237154595879e-05,55.51964659740071,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,11,0.4809138788151508,2.297340095624836e-06,231.0,2.5702371557958794e-05,55.67464696833717,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,12,0.14578380994875226,2.297340095624854e-06,233.0,2.5702371561958795e-05,60.63705230802901,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,13,0.7361666818667092,3.382450470631057e-06,242.0,2.57023715799588e-05,48.985717229676894,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,14,0.6521332302605996,2.9963436351340934e-06,250.0,2.5702371595958806e-05,45.74554627242711,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1000,3621,15,0.401693679224015,2.2973400956249188e-06,255.0,2.570237160595881e-05,48.73009850632602,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,0,0.5296494184524981,2.4335696912706475e-06,111.0,1.939724924928102e-05,32.94391728380274,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,1,1.270133354524103,5.835856564277448e-06,122.0,1.9425862293542313e-05,33.47025142128449,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,2,0.3747792998336802,2.2973400956249022e-06,163.0,2.5215023182358263e-05,45.792756275275856,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,3,0.9220170678657782,4.236373557717113e-06,173.0,2.5215023205536466e-05,45.87942328663427,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,4,0.907530957796216,4.169814514732207e-06,183.0,2.521502322822475e-05,48.475958753158224,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,5,0.9705690875311566,4.459454560718732e-06,193.0,2.5215023252488993e-05,44.425428806018246,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,6,0.05992034728703238,2.2973400956249183e-06,194.0,2.5215023254488994e-05,54.78880087106694,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,7,1.5130544416197773,6.952001271192797e-06,204.0,2.521502329231535e-05,53.05828823326987,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,8,0.3143274347568031,2.297340095624867e-06,208.0,2.5215023300315353e-05,56.046410639330205,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,9,1.1191103309427959,5.141954069405808e-06,218.0,2.5215023328293122e-05,57.19984606337397,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,10,0.15925225809888693,2.2973400956248425e-06,220.0,2.5215023332293124e-05,54.466926596671954,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,11,0.4809138788151508,2.297340095624836e-06,226.0,2.5215023344293128e-05,54.61898797261763,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,12,0.14578380994875226,2.297340095624854e-06,228.0,2.521502334829313e-05,59.4873000739586,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,13,0.7361666818667092,3.382450470631057e-06,237.0,2.5215023366293135e-05,48.05688847499383,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,14,0.6521332302605996,2.9963436351340934e-06,245.0,2.521502338229314e-05,44.87815509897864,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1100,3621,15,0.401693679224015,2.2973400956249188e-06,250.0,2.5215023392293143e-05,47.80611659434934,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,0,0.5296494184524981,2.4335696912706475e-06,118.0,2.0755502565475364e-05,35.25074874862068,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,1,1.270133354524103,5.835856564277448e-06,136.0,2.1531498059115676e-05,37.09820663945864,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,2,0.3747792998336802,2.2973400956249022e-06,194.0,2.96487081123843e-05,53.84472798807985,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,3,0.9220170678657782,4.236373557717113e-06,204.0,2.9648708135434756e-05,53.94663409029955,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,4,0.907530957796216,4.169814514732207e-06,214.0,2.964870815812304e-05,56.99973149930694,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,5,0.9705690875311566,4.459454560718732e-06,224.0,2.9648708182387283e-05,52.23697639925991,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,6,0.05992034728703238,2.2973400956249183e-06,225.0,2.9648708184387283e-05,64.4225925316002,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,7,1.5130544416197773,6.952001271192797e-06,235.0,2.964870822221364e-05,62.387795099826796,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,8,0.3143274347568031,2.297340095624867e-06,239.0,2.9648708230213643e-05,65.90133416118879,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,9,1.1191103309427959,5.141954069405808e-06,249.0,2.9648708258191412e-05,67.2575839516875,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,10,0.15925225809888693,2.2973400956248425e-06,251.0,2.9648708262191413e-05,64.04412144781702,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,11,0.4809138788151508,2.297340095624836e-06,257.0,2.9648708274191417e-05,64.22292053908501,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,12,0.14578380994875226,2.297340095624854e-06,259.0,2.964870827819142e-05,69.9472525481292,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,13,0.7361666818667092,3.382450470631057e-06,268.0,2.9648708296191424e-05,56.50697393056427,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,14,0.6521332302605996,2.9963436351340934e-06,276.0,2.964870831219143e-05,52.7693078029538,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_peak_0118_persistent_sites,v912_targeted_local_peak_005518_0118,Late-high-temperature candidate 0118,1200,3621,15,0.401693679224015,2.2973400956249188e-06,281.0,2.9648708322191433e-05,56.21210755472696,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,300,3621,0,0.5296494184524981,2.4335696912706475e-06,61.0,8.643655107190964e-06,14.680218582620581,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,300,3621,1,1.270133354524103,5.835856564277448e-06,72.0,8.661848942129418e-06,14.924138629492605,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,300,3621,2,0.3747792998336802,2.2973400956249022e-06,82.0,8.66185366460404e-06,15.73070747889833,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_peak_0162_persistent_sites,v912_targeted_local_peak_013476_0162,Lower-peak candidate 0162,300,3621,3,0.9220170678657782,4.236373557717113e-06,92.0,8.661862986015738e-06,15.760496238567343,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
