candidate_id,target_class,full_material_sha256,taylor_peierls_subvector_sha256,diagnostic_states_json,log10_peierls_rate_s_median,log10_peierls_rate_s_min,log10_peierls_rate_s_max,log10_peierls_velocity_m_s_median,log10_peierls_velocity_m_s_min,log10_peierls_velocity_m_s_max,log10_encounter_rate_s_median,log10_encounter_rate_s_min,log10_encounter_rate_s_max,log10_taylor_completion_rate_s_median,log10_taylor_completion_rate_s_min,log10_taylor_completion_rate_s_max,log10_chi_ret_median,log10_chi_ret_min,log10_chi_ret_max,log10_chi_taylor_completion_median,log10_chi_taylor_completion_min,log10_chi_taylor_completion_max,retained_equilibrium_fraction_median,retained_equilibrium_fraction_min,retained_equilibrium_fraction_max,kinetic_regime
oneD_v2_dbtt_TP_9ece1f7e53e5a99f,DBTT,9ece1f7e53e5a99fa78ec48ac1f3ba6d005caadcfc1152f1145a817da1d86411,1a5ca3de651e894bc7154598bc3c4130a1c898881c45b853cb4fe34d24852924,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":102.51714027220682,""log10_encounter_rate_s"":-89.66333337069692,""log10_peierls_rate_s"":-90.32421052654777,""log10_peierls_velocity_m_s"":-96.97472752086725,""log10_taylor_completion_rate_s"":10.542270567796303,""retained_equilibrium_fraction"":6.228662986027744e-101,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.2764326284143146,""log10_encounter_rate_s"":12.250709161196538,""log10_peierls_rate_s"":11.589832005345691,""log10_peierls_velocity_m_s"":3.0907661982669286,""log10_taylor_completion_rate_s"":10.438458990860163,""retained_equilibrium_fraction"":0.984825681516813,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":2.201312995748202,""log10_encounter_rate_s"":12.329002643288375,""log10_peierls_rate_s"":11.668125487437528,""log10_peierls_velocity_m_s"":3.176282971210235,""log10_taylor_completion_rate_s"":10.461577859598167,""retained_equilibrium_fraction"":0.9866118203709111,""temperature_K"":1200.0}]",11.589832005345691,-90.32421052654777,11.668125487437528,3.0907661982669286,-96.97472752086725,3.176282971210235,12.250709161196538,-89.66333337069692,12.329002643288375,10.461577859598167,10.438458990860163,10.542270567796303,4.06873777943841,2.3113921536828372,4.088682798750689,2.2764326284143146,2.201312995748202,102.51714027220682,0.984825681516813,6.228662986027744e-101,0.9866118203709111,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9eeb4923d0376049,DBTT,9eeb4923d0376049944f27d58becff1b2378b01c1762fad13ad6846a81bc3ac4,69bef821f4fa21e31a15805990d195c65f47cdef936614427d6feaa324d4f7a6,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":49.83362362800607,""log10_encounter_rate_s"":-36.73459333401751,""log10_peierls_rate_s"":-37.39547048986836,""log10_peierls_velocity_m_s"":-44.045987484187826,""log10_taylor_completion_rate_s"":10.78760862421625,""retained_equilibrium_fraction"":3.0046787239144334e-48,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.646778376577733,""log10_encounter_rate_s"":12.430547415727041,""log10_peierls_rate_s"":11.769670259876193,""log10_peierls_velocity_m_s"":3.2706044527974316,""log10_taylor_completion_rate_s"":9.988642993554084,""retained_equilibrium_fraction"":0.9963981263013665,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.5980659068770693,""log10_encounter_rate_s"":12.465829166813885,""log10_peierls_rate_s"":11.804952010963039,""log10_peierls_velocity_m_s"":3.313109494735745,""log10_taylor_completion_rate_s"":9.995157294252545,""retained_equilibrium_fraction"":0.9966282039256025,""temperature_K"":1200.0}]",11.769670259876193,-37.39547048986836,11.804952010963039,3.2706044527974316,-44.045987484187826,3.313109494735745,12.430547415727041,-36.73459333401751,12.465829166813885,9.995157294252545,9.988642993554084,10.78760862421625,4.06873777943841,2.3113921536828372,4.088682798750689,1.646778376577733,1.5980659068770693,49.83362362800607,0.9963981263013665,3.0046787239144334e-48,0.9966282039256025,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9ef8d44d13f97207,DBTT,9ef8d44d13f972070d7969e823a86d190203925a6d3e91ac5acdc30314749638,8eeb2586abc7ddea97b51ecf767bf45c644d6434265cfb46e171af40f06af078,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":51.45208734292792,""log10_encounter_rate_s"":-38.95764965125433,""log10_peierls_rate_s"":-39.61852680710518,""log10_peierls_velocity_m_s"":-46.269043801424644,""log10_taylor_completion_rate_s"":10.18285176490659,""retained_equilibrium_fraction"":7.235944485825865e-50,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.9550725344639472,""log10_encounter_rate_s"":12.325674773263378,""log10_peierls_rate_s"":11.664797617412532,""log10_peierls_velocity_m_s"":3.16573181033377,""log10_taylor_completion_rate_s"":10.192064508976637,""retained_equilibrium_fraction"":0.9927019203691554,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.8727444428434408,""log10_encounter_rate_s"":12.39414912675883,""log10_peierls_rate_s"":11.733271970907982,""log10_peierls_velocity_m_s"":3.2414294546806888,""log10_taylor_completion_rate_s"":10.19815579016386,""retained_equilibrium_fraction"":0.9936722425803446,""temperature_K"":1200.0}]",11.664797617412532,-39.61852680710518,11.733271970907982,3.16573181033377,-46.269043801424644,3.2414294546806888,12.325674773263378,-38.95764965125433,12.39414912675883,10.192064508976637,10.18285176490659,10.19815579016386,4.06873777943841,2.3113921536828372,4.088682798750689,1.9550725344639472,1.8727444428434408,51.45208734292792,0.9927019203691554,7.235944485825865e-50,0.9936722425803446,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9efdd284e29e96d6,DBTT,9efdd284e29e96d602e397283e38f2c5d915266f92db21cf96a40a468b47ee14,df0101b081d2cbd9982e16da97800813a8b5f75d1a36f60121e66ff5f44cda3f,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":26.957950852026276,""log10_encounter_rate_s"":-14.402482931530802,""log10_peierls_rate_s"":-15.063360087381648,""log10_peierls_velocity_m_s"":-21.71387708170112,""log10_taylor_completion_rate_s"":10.244068058890695,""retained_equilibrium_fraction"":2.2565710364235783e-25,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":0.7854798199739526,""log10_encounter_rate_s"":12.486450842468118,""log10_peierls_rate_s"":11.825573686617272,""log10_peierls_velocity_m_s"":3.326507879538509,""log10_taylor_completion_rate_s"":9.183247863691381,""retained_equilibrium_fraction"":0.9995027428786475,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":0.7635900436780947,""log10_encounter_rate_s"":12.505588324657829,""log10_peierls_rate_s"":11.844711168806983,""log10_peierls_velocity_m_s"":3.352868652579689,""log10_taylor_completion_rate_s"":9.200440588897514,""retained_equilibrium_fraction"":0.9995049635023925,""temperature_K"":1200.0}]",11.825573686617272,-15.063360087381648,11.844711168806983,3.326507879538509,-21.71387708170112,3.352868652579689,12.486450842468118,-14.402482931530802,12.505588324657829,9.200440588897514,9.183247863691381,10.244068058890695,4.06873777943841,2.3113921536828372,4.088682798750689,0.7854798199739526,0.7635900436780947,26.957950852026276,0.9995027428786475,2.2565710364235783e-25,0.9995049635023925,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9eff2850d7e24562,DBTT,9eff2850d7e24562d123f59f2b414812976d339a33bd53b0d3fb4d17e884bd18,3e2c234b138513a667bd5f5f79288f5368f26aad2218ed85e609d6e5d72bef76,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":58.256944175744685,""log10_encounter_rate_s"":-46.347119462867674,""log10_peierls_rate_s"":-47.00799661871852,""log10_peierls_velocity_m_s"":-53.658513613038,""log10_taylor_completion_rate_s"":9.598318710179948,""retained_equilibrium_fraction"":1.133855854252086e-56,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.165909033385934,""log10_encounter_rate_s"":12.243068542015408,""log10_peierls_rate_s"":11.582191386164562,""log10_peierls_velocity_m_s"":3.0831255790857988,""log10_taylor_completion_rate_s"":9.320294776650652,""retained_equilibrium_fraction"":0.9988068151467001,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.1081538280729084,""log10_encounter_rate_s"":12.287949764276085,""log10_peierls_rate_s"":11.62707260842524,""log10_peierls_velocity_m_s"":3.1352300921979457,""log10_taylor_completion_rate_s"":9.327365812910585,""retained_equilibrium_fraction"":0.9989061928593268,""temperature_K"":1200.0}]",11.582191386164562,-47.00799661871852,11.62707260842524,3.0831255790857988,-53.658513613038,3.1352300921979457,12.243068542015408,-46.347119462867674,12.287949764276085,9.327365812910585,9.320294776650652,9.598318710179948,4.06873777943841,2.3113921536828372,4.088682798750689,1.165909033385934,1.1081538280729084,58.256944175744685,0.9988068151467001,1.133855854252086e-56,0.9989061928593268,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9f1db574b0c9f7a8,DBTT,9f1db574b0c9f7a844edaaf41ea56980c4daa271e77370ee75881d4a5ec81ee2,949108302cd7d145a54711f862d1ac404de1aeb95c999db52645c2a947793e8c,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":36.27691242598947,""log10_encounter_rate_s"":-23.132507119297674,""log10_peierls_rate_s"":-23.793384275148522,""log10_peierls_velocity_m_s"":-30.443901269467993,""log10_taylor_completion_rate_s"":10.832976167344441,""retained_equilibrium_fraction"":1.0827213816980215e-34,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.2484167127439223,""log10_encounter_rate_s"":12.457169773188014,""log10_peierls_rate_s"":11.796292617337166,""log10_peierls_velocity_m_s"":3.2972268102584037,""log10_taylor_completion_rate_s"":10.616903687181246,""retained_equilibrium_fraction"":0.9857601578547116,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":2.2058587877041878,""log10_encounter_rate_s"":12.49077411587884,""log10_peierls_rate_s"":11.829896960027995,""log10_peierls_velocity_m_s"":3.338054443800701,""log10_taylor_completion_rate_s"":10.627895124144619,""retained_equilibrium_fraction"":0.9864728549354013,""temperature_K"":1200.0}]",11.796292617337166,-23.793384275148522,11.829896960027995,3.2972268102584037,-30.443901269467993,3.338054443800701,12.457169773188014,-23.132507119297674,12.49077411587884,10.627895124144619,10.616903687181246,10.832976167344441,4.06873777943841,2.3113921536828372,4.088682798750689,2.2484167127439223,2.2058587877041878,36.27691242598947,0.9857601578547116,1.0827213816980215e-34,0.9864728549354013,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9f2d103c610df526,DBTT,9f2d103c610df526bce3ac6d1c8dc54f6c8faa18620f3b14f6db9f335c05bb8b,d3147e05ebcffd9d16286c83d29ee40779cd463ddef64433bd025a07a881575b,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":25.554497273477594,""log10_encounter_rate_s"":-12.593125757343527,""log10_peierls_rate_s"":-13.254002913194375,""log10_peierls_velocity_m_s"":-19.904519907513848,""log10_taylor_completion_rate_s"":10.64994224211149,""retained_equilibrium_fraction"":5.7138868576816586e-24,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.8736078743200928,""log10_encounter_rate_s"":12.408759603731799,""log10_peierls_rate_s"":11.74788244788095,""log10_peierls_velocity_m_s"":3.2488166408021892,""log10_taylor_completion_rate_s"":10.193684679301201,""retained_equilibrium_fraction"":0.993942598238703,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.8372719956558925,""log10_encounter_rate_s"":12.431237518861103,""log10_peierls_rate_s"":11.770360363010257,""log10_peierls_velocity_m_s"":3.278517846782963,""log10_taylor_completion_rate_s"":10.199771735078587,""retained_equilibrium_fraction"":0.9941656434420618,""temperature_K"":1200.0}]",11.74788244788095,-13.254002913194375,11.770360363010257,3.2488166408021892,-19.904519907513848,3.278517846782963,12.408759603731799,-12.593125757343527,12.431237518861103,10.199771735078587,10.193684679301201,10.64994224211149,4.06873777943841,2.3113921536828372,4.088682798750689,1.8736078743200928,1.8372719956558925,25.554497273477594,0.993942598238703,5.7138868576816586e-24,0.9941656434420618,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9f4071770564e798,DBTT,9f4071770564e798b3a909f82420860fd0e2d1e16de27890adca004e38cf4438,130506c772a46d0f3c485313c4438247ec924461accb7122203d6d7505e662e2,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":12.77822386620765,""log10_encounter_rate_s"":0.2456078031814277,""log10_peierls_rate_s"":-0.415269352669419,""log10_peierls_velocity_m_s"":-7.065786346988891,""log10_taylor_completion_rate_s"":10.71243421351089,""retained_equilibrium_fraction"":3.413293078455898e-11,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.797369709506425,""log10_encounter_rate_s"":12.432356211639462,""log10_peierls_rate_s"":11.771479055788616,""log10_peierls_velocity_m_s"":3.272413248709854,""log10_taylor_completion_rate_s"":10.141043122395198,""retained_equilibrium_fraction"":0.9949128802138075,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.7767226257270337,""log10_encounter_rate_s"":12.4392748869626,""log10_peierls_rate_s"":11.778397731111754,""log10_peierls_velocity_m_s"":3.28655521488446,""log10_taylor_completion_rate_s"":10.147259733251223,""retained_equilibrium_fraction"":0.9949210554871594,""temperature_K"":1200.0}]",11.771479055788616,-0.415269352669419,11.778397731111754,3.272413248709854,-7.065786346988891,3.28655521488446,12.432356211639462,0.2456078031814277,12.4392748869626,10.147259733251223,10.141043122395198,10.71243421351089,4.06873777943841,2.3113921536828372,4.088682798750689,1.797369709506425,1.7767226257270337,12.77822386620765,0.9949128802138075,3.413293078455898e-11,0.9949210554871594,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9f7f010361cb7662,DBTT,9f7f010361cb76624170fe3b4f2f3938526f7b249cd2ca19cfe57616f3b2d8dc,eacbe1e840bfd1131040e2ca22989c65f146cda772e0d1650db1d6e251243a1a,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":6.9603000333030955,""log10_encounter_rate_s"":5.036640385712832,""log10_peierls_rate_s"":4.3757632298619855,""log10_peierls_velocity_m_s"":-2.274753764457487,""log10_taylor_completion_rate_s"":9.685521728191057,""retained_equilibrium_fraction"":2.2444354378169805e-05,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.2568767089726745,""log10_encounter_rate_s"":12.249467542588437,""log10_peierls_rate_s"":11.588590386737591,""log10_peierls_velocity_m_s"":3.089524579658829,""log10_taylor_completion_rate_s"":10.417661452810423,""retained_equilibrium_fraction"":0.9854841143543212,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":2.2486731493092327,""log10_encounter_rate_s"":12.280303655009101,""log10_peierls_rate_s"":11.619426499158253,""log10_peierls_velocity_m_s"":3.12758398293096,""log10_taylor_completion_rate_s"":10.460239024879924,""retained_equilibrium_fraction"":0.9850922442134497,""temperature_K"":1200.0}]",11.588590386737591,4.3757632298619855,11.619426499158253,3.089524579658829,-2.274753764457487,3.12758398293096,12.249467542588437,5.036640385712832,12.280303655009101,10.417661452810423,9.685521728191057,10.460239024879924,4.06873777943841,2.3113921536828372,4.088682798750689,2.2568767089726745,2.2486731493092327,6.9603000333030955,0.9850922442134497,2.2444354378169805e-05,0.9854841143543212,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9f8cd51407a1057b,DBTT,9f8cd51407a1057b2869e103d4ab7c7175eb512f73c69080b0fe827bc1e3e8f6,b74a3b45719a1e2f78cee838119b2b67ff444bdfcc77c9fe548209ecea6b599e,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":37.48708801881481,""log10_encounter_rate_s"":-24.629706191371366,""log10_peierls_rate_s"":-25.290583347222213,""log10_peierls_velocity_m_s"":-31.941100341541688,""log10_taylor_completion_rate_s"":10.545712269362342,""retained_equilibrium_fraction"":6.677002495210274e-36,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":2.442879668246205,""log10_encounter_rate_s"":12.296179177881713,""log10_peierls_rate_s"":11.635302022030867,""log10_peierls_velocity_m_s"":3.1362362149521044,""log10_taylor_completion_rate_s"":10.650376047377229,""retained_equilibrium_fraction"":0.9778950708858607,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":2.3894005660716187,""log10_encounter_rate_s"":12.362553622802583,""log10_peierls_rate_s"":11.701676466951737,""log10_peierls_velocity_m_s"":3.2098339507244424,""log10_taylor_completion_rate_s"":10.683216409435792,""retained_equilibrium_fraction"":0.9795040051729696,""temperature_K"":1200.0}]",11.635302022030867,-25.290583347222213,11.701676466951737,3.1362362149521044,-31.941100341541688,3.2098339507244424,12.296179177881713,-24.629706191371366,12.362553622802583,10.650376047377229,10.545712269362342,10.683216409435792,4.06873777943841,2.3113921536828372,4.088682798750689,2.442879668246205,2.3894005660716187,37.48708801881481,0.9778950708858607,6.677002495210274e-36,0.9795040051729696,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9f8ea304b0568775,DBTT,9f8ea304b0568775229ade30c984d3523a3c211103eb1641a97bd93aaa6032c9,bcf1f91a6b0a3391930b2835121b03ab4314373e76d0ad3152f5380489ce818a,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":16.388748807517857,""log10_encounter_rate_s"":-3.2644065623139267,""log10_peierls_rate_s"":-3.9252837181647733,""log10_peierls_velocity_m_s"":-10.575800712484245,""log10_taylor_completion_rate_s"":10.812887897779948,""retained_equilibrium_fraction"":8.369616134734987e-15,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.5766798058353255,""log10_encounter_rate_s"":12.415434354534826,""log10_peierls_rate_s"":11.754557198683978,""log10_peierls_velocity_m_s"":3.2554913916052164,""log10_taylor_completion_rate_s"":9.903431361619461,""retained_equilibrium_fraction"":0.9969333576078158,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.5432712759832001,""log10_encounter_rate_s"":12.441411406657993,""log10_peierls_rate_s"":11.780534250807147,""log10_peierls_velocity_m_s"":3.2886917345798525,""log10_taylor_completion_rate_s"":9.915944903202783,""retained_equilibrium_fraction"":0.9970266893897838,""temperature_K"":1200.0}]",11.754557198683978,-3.9252837181647733,11.780534250807147,3.2554913916052164,-10.575800712484245,3.2886917345798525,12.415434354534826,-3.2644065623139267,12.441411406657993,9.915944903202783,9.903431361619461,10.812887897779948,4.06873777943841,2.3113921536828372,4.088682798750689,1.5766798058353255,1.5432712759832001,16.388748807517857,0.9969333576078158,8.369616134734987e-15,0.9970266893897838,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9f904a513984cceb,DBTT,9f904a513984cceb5de95dc2fc0eeed4f6439254a5a072882e2f8598216986b3,537cb9ea0ccc28705f2f8f482d14104d69130af93ab3144d9c27e26a68d57599,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":30.041344381884667,""log10_encounter_rate_s"":-17.06269004050623,""log10_peierls_rate_s"":-17.723567196357077,""log10_peierls_velocity_m_s"":-24.374084190676548,""log10_taylor_completion_rate_s"":10.667237632803014,""retained_equilibrium_fraction"":1.8623972692911777e-28,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.568439991259187,""log10_encounter_rate_s"":12.334548336034297,""log10_peierls_rate_s"":11.673671180183451,""log10_peierls_velocity_m_s"":3.174605373104688,""log10_taylor_completion_rate_s"":9.814305528542794,""retained_equilibrium_fraction"":0.9969908187200143,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.5569847406032757,""log10_encounter_rate_s"":12.348533304725889,""log10_peierls_rate_s"":11.687656148875043,""log10_peierls_velocity_m_s"":3.1958136326477486,""log10_taylor_completion_rate_s"":9.836780265890754,""retained_equilibrium_fraction"":0.9969315975400134,""temperature_K"":1200.0}]",11.673671180183451,-17.723567196357077,11.687656148875043,3.174605373104688,-24.374084190676548,3.1958136326477486,12.334548336034297,-17.06269004050623,12.348533304725889,9.836780265890754,9.814305528542794,10.667237632803014,4.06873777943841,2.3113921536828372,4.088682798750689,1.568439991259187,1.5569847406032757,30.041344381884667,0.9969315975400134,1.8623972692911777e-28,0.9969908187200143,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9f963810e73de73b,DBTT,9f963810e73de73b72c29ad00e7659643a475392a46d835e53537ab3ee83c1bf,786e1fe995a001884a5df2f8298c7be566e3b370738040d059c630f8068ec97c,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":74.37587538200364,""log10_encounter_rate_s"":-61.521793994672926,""log10_peierls_rate_s"":-62.182671150523774,""log10_peierls_velocity_m_s"":-68.83318814484325,""log10_taylor_completion_rate_s"":10.542422566044273,""retained_equilibrium_fraction"":8.625481595633962e-73,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.100099749641826,""log10_encounter_rate_s"":12.146446319500917,""log10_peierls_rate_s"":11.485569163650071,""log10_peierls_velocity_m_s"":2.9865033565713093,""log10_taylor_completion_rate_s"":9.157863270392054,""retained_equilibrium_fraction"":0.9989744158112609,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.0326125733542528,""log10_encounter_rate_s"":12.211656594915409,""log10_peierls_rate_s"":11.550779439064563,""log10_peierls_velocity_m_s"":3.058936922837269,""log10_taylor_completion_rate_s"":9.175531388831253,""retained_equilibrium_fraction"":0.999080661714067,""temperature_K"":1200.0}]",11.485569163650071,-62.182671150523774,11.550779439064563,2.9865033565713093,-68.83318814484325,3.058936922837269,12.146446319500917,-61.521793994672926,12.211656594915409,9.175531388831253,9.157863270392054,10.542422566044273,4.06873777943841,2.3113921536828372,4.088682798750689,1.100099749641826,1.0326125733542528,74.37587538200364,0.9989744158112609,8.625481595633962e-73,0.999080661714067,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9fa36dbec9067d18,DBTT,9fa36dbec9067d18a2c8d7f21979bb43d06a5ddab9e9974ce54727b831de2ba9,dda75bd438950b68b00a1846c1c83c4ce8fd61ec06186e982ad0b220fb5d531e,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":61.515802687410996,""log10_encounter_rate_s"":-48.62131255449845,""log10_peierls_rate_s"":-49.2821897103493,""log10_peierls_velocity_m_s"":-55.932706704668774,""log10_taylor_completion_rate_s"":10.583059041067786,""retained_equilibrium_fraction"":6.24638004787616e-60,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.8062561267370298,""log10_encounter_rate_s"":12.347297918482449,""log10_peierls_rate_s"":11.686420762631602,""log10_peierls_velocity_m_s"":3.18735495555284,""log10_taylor_completion_rate_s"":10.06487124646879,""retained_equilibrium_fraction"":0.9948082626694998,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.7677058205083354,""log10_encounter_rate_s"":12.39061211405576,""log10_peierls_rate_s"":11.729734958204912,""log10_peierls_velocity_m_s"":3.2378924419776185,""log10_taylor_completion_rate_s"":10.089580155125685,""retained_equilibrium_fraction"":0.9950248980004314,""temperature_K"":1200.0}]",11.686420762631602,-49.2821897103493,11.729734958204912,3.18735495555284,-55.932706704668774,3.2378924419776185,12.347297918482449,-48.62131255449845,12.39061211405576,10.089580155125685,10.06487124646879,10.583059041067786,4.06873777943841,2.3113921536828372,4.088682798750689,1.8062561267370298,1.7677058205083354,61.515802687410996,0.9948082626694998,6.24638004787616e-60,0.9950248980004314,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9fb93fa1af2d6954,DBTT,9fb93fa1af2d6954ad403fcc2f9b43c4da002c6d5938b539239ff25910277f4a,d36886f90f422912f5029ce1e8c04c7be22af47170ee32a92e696d7583903b41,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":19.24290012172478,""log10_encounter_rate_s"":-6.354574946829588,""log10_peierls_rate_s"":-7.015452102680435,""log10_peierls_velocity_m_s"":-13.665969096999907,""log10_taylor_completion_rate_s"":10.576909472980052,""retained_equilibrium_fraction"":1.1708886068607543e-17,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.6290546479103647,""log10_encounter_rate_s"":12.535275371647154,""log10_peierls_rate_s"":11.874398215796308,""log10_peierls_velocity_m_s"":3.375332408717545,""log10_taylor_completion_rate_s"":10.075647220806829,""retained_equilibrium_fraction"":0.9965416630138233,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.6040347911655544,""log10_encounter_rate_s"":12.563002977444686,""log10_peierls_rate_s"":11.902125821593838,""log10_peierls_velocity_m_s"":3.410283305366545,""log10_taylor_completion_rate_s"":10.09829998917183,""retained_equilibrium_fraction"":0.9965817020019868,""temperature_K"":1200.0}]",11.874398215796308,-7.015452102680435,11.902125821593838,3.375332408717545,-13.665969096999907,3.410283305366545,12.535275371647154,-6.354574946829588,12.563002977444686,10.09829998917183,10.075647220806829,10.576909472980052,4.06873777943841,2.3113921536828372,4.088682798750689,1.6290546479103647,1.6040347911655544,19.24290012172478,0.9965416630138233,1.1708886068607543e-17,0.9965817020019868,RETENTION_DOMINATED
oneD_v2_dbtt_TP_9fcca45326e70584,DBTT,9fcca45326e705847645a08db6f9533d50be55aef9921caea69cf19543a40bbb,5cff2c410706e7fa962b1f86fc1f3ffd57fec0fbccf30ab7cd1d7e79fe2e4286,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":16.80444794801357,""log10_encounter_rate_s"":-4.067081423400485,""log10_peierls_rate_s"":-4.727958579251332,""log10_peierls_velocity_m_s"":-11.378475573570805,""log10_taylor_completion_rate_s"":10.425959675539024,""retained_equilibrium_fraction"":3.2133559739184975e-15,""temperature_K"":300.0},{""log10_chi_ret"":4.088682798750689,""log10_chi_taylor_completion"":1.557744505866738,""log10_encounter_rate_s"":12.464111115598559,""log10_peierls_rate_s"":11.803233959747711,""log10_peierls_velocity_m_s"":3.3041681526689497,""log10_taylor_completion_rate_s"":9.933172822714607,""retained_equilibrium_fraction"":0.9970638065955794,""temperature_K"":1000.0},{""log10_chi_ret"":4.06873777943841,""log10_chi_taylor_completion"":1.5331233283695749,""log10_encounter_rate_s"":12.475386524505295,""log10_peierls_rate_s"":11.814509368654448,""log10_peierls_velocity_m_s"":3.3226668524271554,""log10_taylor_completion_rate_s"":9.93977207343646,""retained_equilibrium_fraction"":0.9970951603944889,""temperature_K"":1200.0}]",11.803233959747711,-4.727958579251332,11.814509368654448,3.3041681526689497,-11.378475573570805,3.3226668524271554,12.464111115598559,-4.067081423400485,12.475386524505295,9.93977207343646,9.933172822714607,10.425959675539024,4.06873777943841,2.3113921536828372,4.088682798750689,1.557744505866738,1.5331233283695749,16.80444794801357,0.9970638065955794,3.2133559739184975e-15,0.9970951603944889,RETENTION_DOMINATED
