material_class,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_reaction_N_per_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,post_event_tip_x_m,post_event_tip_y_m,post_event_process_zone_fingerprint,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_sha256,semantic_role
DBTT,57,1,600,1535.3359971098466,3.6555618978806055e-05,7613428.951582106,19158.04091371392,92.32009517144073,294.23492949579423,296.53200364943433,2.2970741536401054,0.0007965320036494343,2.860531518880074e-06,714fe9b5c9b316598645fa6d5dfcc9f5cbb581b14d1ece9ee72a45a3c96ae47d,9.493919606029522e-07,2.2604531094150282e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,58,1,610,1535.3359980592386,3.6555619001410586e-05,7611362.061796032,18992.542525908135,91.92047270625622,296.53200364943433,300.68595171393116,4.15394806449682,0.0008006859517139312,2.923742797487884e-06,8b4d5d01982f9ac9a3dc6cbf65cf6f6216e764d6a275ebc64de592176552f012,4.270938461559126e-06,1.0168902937583713e-13,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,59,1,620,1535.336002330177,3.6555619103099615e-05,7606737.26864097,18657.669706003962,91.10650686989312,300.68595171393116,318.98813289445087,18.302181180519682,0.0008189881328944509,4.5993146381543795e-06,0d493dc9e36c4f33f7b9c00ece958550067fedfef138f9b53970a0026e71f3d3,2.5200006348313764e-07,6.000001927589094e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,60,1,623,1535.3360025821771,3.655561910909962e-05,7506213.931249678,28952.706618851975,113.49200803269405,318.98813289445087,321.28547299007573,2.2973400956249024,0.0008212854729900756,4.5993146381543736e-06,14426e43f9a211fa72cca94c1cf23bae35db1674a7bdc4cd95356407dfead750,6.72000169288367e-07,1.6000005140237583e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,61,1,631,1535.3360032541773,3.655561912509962e-05,7503047.751116314,29299.01065793861,114.16873082909494,321.28547299007573,324.2276554425125,2.942182452436758,0.0008242276554425125,4.599314638154366e-06,a57dd418d82e36d7b6c87a08958788cf2e4086d8536fdf7b5661142b7a92e719,2.6970201361109503e-06,6.421474002494751e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,62,1,641,1535.3360059511974,3.655561918931436e-05,7499803.64736388,29651.51380639401,114.85347256946434,324.2276554425125,335.707155634379,11.479500191866444,0.0008357071556343789,4.599314638154336e-06,d71b9f75c4ad0dc2485d91958340ca020c61e0c52b66c4f3b3be2afe87275d50,5.040001269662753e-07,1.2000003855178187e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,63,1,647,1535.3360064551975,3.6555619201314366e-05,7478443.059694229,31905.06374094301,119.1380544294028,335.707155634379,338.00449573000384,2.2973400956249024,0.0008380044957300039,4.59931463815433e-06,1f8272db4b1525e07f68f1717dc87c7777f89a7af6a7521ee289e44d78154854,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,64,1,649,1535.3360066231976,3.655561920531437e-05,7470026.79251807,32699.639835702335,120.61246126468099,338.00449573000384,340.30183582562876,2.2973400956249024,0.0008403018358256288,4.5993146381543244e-06,4468a2f931c93fde82099e165350900996da15660156f4ebd5f0170b713231d1,3.360000846441835e-07,8.000002570118792e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,65,1,653,1535.3360069591977,3.655561921331437e-05,7473732.904300667,32353.46137096917,119.97232374934416,340.30183582562876,342.5991759212537,2.2973400956249024,0.0008425991759212536,4.5993146381543185e-06,0e7139b0a714ba8eaac24f80d3da83a10ae7e0bd9cd9f54bd23bf5c6b2a105bb,5.880001481273212e-07,1.4000004497707885e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,66,1,660,1535.3360075471978,3.6555619227314374e-05,7470140.70535518,32597.331977221027,120.4236324337822,342.5991759212537,345.27980281492887,2.6806268936752304,0.000845279802814929,4.640106157641026e-06,495fee45776a0e3105abe24afb67198e5f8d77e52ea239d6bbb97e67af7ef9d3,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,67,1,661,1535.3360076311978,3.6555619229314375e-05,7466478.251217664,32858.066402783166,120.90428603422835,345.27980281492887,347.57687696856897,2.2970741536401054,0.000847576876968569,4.675061094981133e-06,175cfa7fd8316225f6e234b6c76928ec17bf3842ec110f4b1fb84a1c22eee5b9,5.880001481273212e-07,1.3999997721444307e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,68,1,668,1535.336008219198,3.655561924331437e-05,7462045.116680944,33166.855428248346,121.47106639580656,347.57687696856897,349.9111846924937,2.334307723924679,0.0008499111846924938,4.710582621394641e-06,78b22e77c79fb2e1610171e62769f6412b4687c1b367eb919367123a33557e39,6.72000169288367e-07,1.600001191650116e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,69,1,676,1535.3360088911982,3.6555619259314385e-05,7456757.492419951,33511.640024975146,122.10080759754219,349.9111846924937,352.611902679769,2.700717987275331,0.000852611902679769,4.792796156526051e-06,eaddd6e932343bb8aab95f783fbe5b7f27788315ec8c18460fb92602bde112f4,4.200001058052294e-07,9.999996436384911e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,70,1,681,1535.3360093111983,3.655561926931438e-05,7450465.100905312,33903.0699692198,122.81183156174167,352.611902679769,354.9092427753939,2.2973400956249024,0.0008549092427753939,4.792796156526045e-06,157ad06a18c4ae4c13a84c37916dabab2b88ae3cb10d0837ddc066fbc3e0c90e,1.6800004232209176e-07,4.000008061322974e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,71,1,683,1535.3360094791983,3.655561927331439e-05,7442972.493771838,33442.4379797424,121.97467243577337,354.9092427753939,357.1388360201931,2.2295932447991733,0.0008571388360201931,5.346588064837858e-06,242a823e05075c332ac4f1a40f81d4424d958ae79261c101c7b1bb861f0159c6,2.5200006348313764e-07,6.000001927589094e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,72,1,686,1535.3360097311984,3.655561927931439e-05,7442972.494993473,34371.215401819994,123.65683885811812,357.1388360201931,359.4359101738332,2.2970741536401054,0.0008594359101738331,5.381543002177965e-06,aced6e3f38f1d6d9f6a28ea87ebe2d3e309c7b31dfd022974f545c6f435fb3d7,9.63286765909288e-07,2.2935416044665702e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,73,1,696,1535.3360106944851,3.655561930224981e-05,7435786.221432312,30678.27641266464,116.82510321363846,359.4359101738332,363.19083565300394,3.754925479170748,0.000863190835653004,3.4661530190194456e-06,c5da54d8c593221652b8bb5e61e0b315a4e54cd59b6bddc24b2eee281e7c4ae9,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,74,1,697,1535.3360107784852,3.655561930424981e-05,7472258.727314996,20596.711449248374,95.72373541783445,363.19083565300394,365.4881757486288,2.2973400956249024,0.0008654881757486288,3.4661530190194384e-06,ce70c484effcdafe1e629ed4c19b0153da5830637521c954f998a68142b70a8c,3.038621571249678e-06,7.234812656733633e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,75,1,707,1535.3360138171067,3.6555619376597934e-05,7470131.717852792,20657.97346233681,95.86598809344017,365.4881757486288,378.62857450339965,13.140398754770874,0.0008786285745033997,3.4661530190193974e-06,615accb5afb7532891603847a76c6d2e8a5f5c257acd2af95282e97299706358,2.000267613766482e-06,4.762541001759185e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,76,1,717,1535.3360158173743,3.6555619424223344e-05,7454126.825708544,21640.394881171895,98.11903899356817,378.62857450339965,387.3815142203847,8.752939716984999,0.0008873815142203846,3.4661530190193694e-06,a09df9a41eeee85f2df5ed32cf6699a653635caf339316b06a39ac96908d36c3,1.6800004232209176e-07,4.000001285059396e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,77,1,719,1535.3360159853744,3.6555619428223346e-05,7426031.589215524,25089.268541234873,105.64883083970987,387.3815142203847,389.6785883740248,2.2970741536401054,0.0008896785883740248,3.501107956359475e-06,694a15fa2a31355277e43dcce9d2cf0eac2d6cd49a28df631818f975cba678b3,3.360000846441835e-07,7.999995793855214e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,78,1,723,1535.3360163213745,3.655561943622334e-05,7423091.1338955825,25357.103366778996,106.21124896070852,389.6785883740248,391.9748647632818,2.2962763892570144,0.0008919748647632817,3.571009738214923e-06,71a2b1f6990745496cf8507d597e899242eb4000953c650a6302e5201eb974db,8.400002116104588e-08,2.000000642529698e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,79,1,724,1535.3360164053745,3.655561943822334e-05,7420114.435352953,25633.28262158806,106.78808740085448,391.9748647632818,394.27193891692195,2.2970741536401054,0.0008942719389169219,3.605964675555028e-06,c34d2ecee3bcfb02ec5ee62d4744d5c702799f9c40410cb1b82c04eb668e6ea3,1.470043571316637e-06,3.5001034460069996e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,80,1,734,1535.336017875418,3.6555619473224377e-05,7416525.042905835,25903.779250922293,107.35005234247447,394.27193891692195,400.6682270579195,6.396288140997592,0.0009006682270579195,4.2898333964100465e-06,05373e128b5e1759f166a90bc7b2abb3a98e5e30ca29c71b8e1a61b991d3bc13,6.530519840453053e-07,1.554885506373921e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,81,1,740,1535.33601852847,3.655561948877323e-05,7402517.282323656,18130.119690713134,89.80924200331772,400.6682270579195,402.4895897959428,1.8213627380232615,0.0009024895897959429,2.390134849873163e-06,5980da4b61698da89dda5e2976fbf350088f4560643627e52f6ef30d9cf81f8f,3.360000846441835e-07,8.000002570118792e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,82,1,744,1535.3360188644701,3.6555619496773234e-05,7401281.170541464,27117.97306397567,109.8371632302331,402.4895897959428,404.78028442001505,2.2906946240722985,0.000904780284420015,2.2155219803245118e-06,6cd5624a10fc23b1e928b283e716da3ca386faba8e35323945b0de5350e51a98,9.301948011852801e-07,2.214747211581186e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,83,1,754,1535.336019794665,3.6555619518920706e-05,7395654.266016067,24825.781731041818,105.09260605879102,404.78028442001505,408.3776537273017,3.597369307286615,0.0009083776537273016,4.120067809233053e-06,08c9a5d1598968093624a0dfc334a71b004d09d62c81a04e2ff9006fb9c14665,1.6800004232209176e-07,3.999994508795818e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,84,1,756,1535.336019962665,3.65556195229207e-05,7325468.765786357,35483.103010911924,125.64103094609749,408.3776537273017,410.67472788094176,2.2970741536401054,0.0009106747278809417,4.08511287189294e-06,60e7b413abb133908ed98b114f14c6545931d3bf08c7831ea4996e7c34720862,3.4895356293418445e-06,8.30841743060945e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,85,1,766,1535.3360234522006,3.6555619606004875e-05,7321582.647257456,35750.914201205305,126.11428186521924,410.67472788094176,426.00041679133034,15.325688910388541,0.0009260004167913304,3.618578020944452e-06,84f842191f15c406ac2be350f4d2b95ac8ed1b62fa1d7ba8aef2677b03784401,8.400002116104588e-08,1.99999386626612e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,86,1,767,1535.3360235362006,3.655561960800487e-05,7284069.748411962,31299.557370014794,118.00211550647717,426.00041679133034,427.9049834491096,1.90456665777924,0.0009279049834491098,4.903255942075337e-06,bcc9ab1888c606f497fa4f91e7981f52df7564adb2324b81cbe5505fc0def04f,1.6800004232209176e-07,4.000008061322974e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,87,1,769,1535.3360237042007,3.655561961200488e-05,7281934.609754501,37299.05908109029,128.8159478454506,427.9049834491096,430.1345766939087,2.2295932447991733,0.0009301345766939088,5.457047850387161e-06,63fe225958b933412eb8636cb73d3c89b2d5e71fae76e4595606829422acbd9d,2.8948113595106406e-06,6.892403992377408e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,88,1,779,1535.336026599012,3.655561968092892e-05,7264359.806377564,34968.46525291174,124.7265705359978,430.1345766939087,442.5757564880092,12.441179794100476,0.0009425757564880092,5.4570478503871815e-06,cf33f6fd982a78073c57a68d245a25fe83a120009409a8639fd86289e6767f3c,1.272574081667699e-06,3.029938496282303e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,89,1,789,1535.336027871586,3.65556197112283e-05,7238743.91471339,37395.328936860715,128.9820793974033,442.5757564880092,448.14439939057644,5.568642902567186,0.0009481443993905764,5.457047850387191e-06,254e1b694526a8f180a6d195c854bee9c7e2616e78e33ec22e24265c0f22e2ef,3.0584499199903803e-06,7.282020852202725e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,90,1,799,1535.336030930036,3.655561978404851e-05,7219840.6504628435,39013.47944877611,131.74314833510158,448.14439939057644,461.7773947889941,13.632995398417629,0.0009617773947889941,5.457047850387214e-06,9c679881f919b00138e4b1adbd7f20ddd5cd35a41d663c451dca483072108e5d,1.0488588486623485e-06,2.4972835214673306e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,91,1,809,1535.3360319788949,3.6555619809021346e-05,7205118.192913214,23536.701052345652,102.32776556398905,461.7773947889941,466.3665541517751,4.589159362781048,0.0009663665541517752,5.387213893257191e-06,fd74a5214804433ae4d199da9821d9432665af264716b096643082269a3de271,2.2251879272516817e-06,5.298065724199455e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,92,1,819,1535.3360342040828,3.6555619862002e-05,7200805.77617968,22979.413740162025,101.10908207122455,466.3665541517751,476.16456402686214,9.798009875087066,0.0009761645640268621,5.238116041671204e-06,59a1a5f42afcd5f920a764180a836a1218d102c557881a0b740445897bf1fa5b,4.200001058052294e-07,1.000000321264849e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,93,1,824,1535.336034624083,3.6555619872002006e-05,7186267.704297158,22163.20132568488,99.29718598895046,476.16456402686214,478.46163818050223,2.2970741536401054,0.0009784616381805023,5.203161104331095e-06,6c0411b8350e2ad40dd9fcc75275fcc9f2cef8b302433baae05d582d09bfdfa9,5.040001269662753e-07,1.2000003855178187e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,94,1,830,1535.336035128083,3.655561988400201e-05,7186267.706656171,21741.40522622764,98.34776632444881,478.46163818050223,480.7587123341424,2.2970741536401054,0.0009807587123341424,5.168206166990986e-06,420f11eff7869411d78b1313491f3374869d91e8b886f0daf86329a5b8f5ac65,5.880001481273212e-07,1.4000004497707885e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,95,1,837,1535.3360357160832,3.6555619898002015e-05,7180477.5136507405,21736.88577279673,98.33754386535577,480.7587123341424,483.144871457413,2.3861591232706045,0.000983144871457413,5.168206166990989e-06,4715706a5f02a4e3187bf838d1856dcd3383856aa97a0bf3e9070587c0c1e468,2.8553984066093108e-06,6.798564939096072e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,96,1,847,1535.3360385714816,3.6555619965987664e-05,7222427.516800509,22052.255219086863,99.04833976862959,483.144871457413,495.3930083009025,12.248136843489524,0.0009953930083009023,5.3545879845822445e-06,efd21e2af45ea307d3e4c3f2d182ac30acf1bf74fd30f87c6490e0426a2b2270,3.360000846441835e-07,8.000002570118792e-15,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,97,1,851,1535.3360389074817,3.6555619973987666e-05,7205124.136150659,24445.93132393664,104.28551471533474,495.3930083009025,497.6903483965274,2.2973400956249024,0.0009976903483965274,5.354587984582247e-06,fa65b13a897df33029f1853d0f336e9b92e473b0cebc6b74266e08138fe8fb16,1.4775605450267904e-06,3.5179988804902307e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,98,1,861,1535.3360403850422,3.6555620009167655e-05,7199571.851898511,25072.96985148587,105.61450904872335,497.6903483965274,504.15598459743035,6.465636200902926,0.0010041559845974303,5.354587984582254e-06,46363307756637cc6a9a6ac7a3de7c3f45668314e6c576730dc16d9ed7925c3e,2.314613993803505e-06,5.510986767843021e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,99,1,871,1535.3360426996562,3.655562006427752e-05,7093764.557292474,34433.09741648817,123.76810482723812,504.15598459743035,514.283294705724,10.12731010829361,0.001014283294705724,5.200479119747265e-06,ac809db647d2a82027ea02ba9be09185690dc8abee120872752399d726039130,5.040001269662753e-07,1.199999707891461e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,100,1,877,1535.3360432036563,3.655562007627752e-05,7078555.298315731,31987.782292878994,119.29239588604572,514.283294705724,516.5803688593641,2.2970741536401054,0.001016580368859364,5.165524182407155e-06,3843ff6c722510176c470dcbd8b06840afea3a7620fe81d0896f6c5a06ab4602,1.99535725187161e-06,4.7508533023397914e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,101,1,887,1535.3360451990136,3.655562012378605e-05,7072871.0671369275,31457.986465801823,118.30038443763934,516.5803688593641,525.464127762401,8.883758903036878,0.0010254641277624007,5.0303386311230535e-06,d5ee1c2a23e9d02723a6b09b374038fb94fdd461e4141d3ca3a5b46bcd36c025,2.350752765778452e-06,5.597030407504186e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,102,1,897,1535.3360475497664,3.655562017975636e-05,7024838.821578008,37336.454063365134,128.88050528262627,525.464127762401,535.750754949612,10.286627187210996,0.001035750754949612,5.0303386311230646e-06,d5b039d4e64854b3edca2577a05c38e582b31b9364393527a1950dc38b619869,4.7648527470300905e-06,1.1344888244980977e-13,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,103,1,907,1535.336052314619,3.655562029320524e-05,7005179.407486439,39188.968701461105,132.03911740037685,535.750754949612,554.129475714611,18.378720764999002,0.0010541294757146107,5.030338631123084e-06,f451c9402e60e54c088e1c0984c8a1dd00ce5ab461f0a30c22970b226bf3509f,2.508002125978237e-06,5.971432522717743e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
DBTT,104,1,917,1535.3360548226212,3.6555620352919565e-05,7102480.774365334,30641.998391058416,116.75600811114543,554.129475714611,565.1042105393393,10.974734824728376,0.001065104210539339,5.030338631123096e-06,3fd0c71030ccbcf2b4f8bd34028f9bc57069930f6f060f5ba77c7fcedda748b5,5.880001481273212e-07,1.4000011273971463e-14,False,False,233824c0e7728ab05f9cf5aedb495e476c8c42696ecc14258bac4f065c326a5e,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
